stt,file_path,duration
349,\\MINGSEO2\Khay den\ASMR\V245\v245.mp4,6:07
351,\\MINGSEO2\Khay den\ASMR\V247\v247 sua lai.mp4,4:46
352,\\MINGSEO2\Khay den\ASMR\V248\v248.mp4,3:39
355,\\MINGSEO2\Khay den\ASMR\V251\v251.mp4,3:22
353,\\MINGSEO2\Khay den\ASMR\V249\v249.mp4,3:40
354,\\MINGSEO2\Khay den\ASMR\V250\v250.mp4,3:49
356,\\MINGSEO2\Khay den\ASMR\V252\v252.mp4,4:11
358,\\MINGSEO2\Khay den\ASMR\V254\v254.mp4,3:20
357,\\MINGSEO2\Khay den\ASMR\V253\v253.mp4,3:31
362,\\MINGSEO2\Khay den\ASMR\V259\V259-k2.mp4,2:47
359,\\MINGSEO2\Khay den\ASMR\V255\v255 sua lai.mp4,3:19
360,\\MINGSEO2\Khay den\ASMR\V256\v256.mp4,3:44
361,\\MINGSEO2\Khay den\ASMR\V258\v258 sua lai.mp4,2:54
364,\\MINGSEO2\Khay den\ASMR\V261\V261-k2.mp4,5:13
363,\\MINGSEO2\Khay den\ASMR\V260\V260-k1-new.mp4,5:51
365,\\MINGSEO2\Khay den\ASMR\V262\V262-k1-new.mp4,6:28
369,\\MINGSEO2\Khay den\ASMR\V266\v266 sua lai.mp4,4:55
368,\\MINGSEO2\Khay den\ASMR\V265\v265 sua lai.mp4,4:46
366,\\MINGSEO2\Khay den\ASMR\V263\v263-K2-new.mp4,1:45
367,\\MINGSEO2\Khay den\ASMR\V264\v264-K1-new.mp4,2:21
370,\\MINGSEO2\Khay den\ASMR\V267\v267 sua lai 3.mp4,5:35
371,\\MINGSEO2\Khay den\ASMR\V270\V270-k1.mp4,5:20
372,\\MINGSEO2\Khay den\ASMR\V271\V271-k2.mp4,4:49
373,\\MINGSEO2\Khay den\ASMR\V272\V272.mp4,6:41
376,\\MINGSEO2\Khay den\ASMR\V275\V275-k2.mp4,4:57
377,\\MINGSEO2\Khay den\ASMR\V277\V277-k2.mp4,5:38
375,\\MINGSEO2\Khay den\ASMR\V274\V274-k1.mp4,5:12
374,\\MINGSEO2\Khay den\ASMR\V273\V273-k2.mp4,7:01
378,\\MINGSEO2\Khay den\ASMR\V278\v278 sua lai.mp4,4:07
379,\\MINGSEO2\Khay den\ASMR\V279\V279-k2.mp4,3:51
380,\\MINGSEO2\Khay den\ASMR\V280\V280-k1.mp4,3:18
382,\\MINGSEO2\Khay den\ASMR\V282\V282-k1.mp4,3:00
383,\\MINGSEO2\Khay den\ASMR\V284\V284-k1.mp4,3:10
381,\\MINGSEO2\Khay den\ASMR\V281\V281-k2-new.mp4,3:07
384,\\MINGSEO2\Khay den\ASMR\V285\V285-k2.mp4,3:07
385,\\MINGSEO2\Khay den\ASMR\V286\V286-k1.mp4,3:42
386,\\MINGSEO2\Khay den\ASMR\V287\V287-k2.mp4,3:43
387,\\MINGSEO2\Khay den\ASMR\V288\V288-k1.mp4,3:49
388,\\MINGSEO2\Khay den\ASMR\V289\V289-k2.mp4,3:22
390,\\MINGSEO2\Khay den\ASMR\V291\V291-k2.mp4,3:35
391,\\MINGSEO2\Khay den\ASMR\V292\V292-k1.mp4,5:54
389,\\MINGSEO2\Khay den\ASMR\V290\V290-k1.mp4,3:26
392,\\MINGSEO2\Khay den\ASMR\V293\V293-k2.mp4,5:24
393,\\MINGSEO2\Khay den\ASMR\V294\V294-k1.mp4,2:32
394,\\MINGSEO2\Khay den\ASMR\V295\v295.mp4,3:33
395,\\MINGSEO2\Khay den\ASMR\V296\v296.mp4,5:18
396,\\MINGSEO2\Khay den\ASMR\V297\v297.mp4,5:14
397,\\MINGSEO2\Khay den\ASMR\V298\v298.mp4,5:03
398,\\MINGSEO2\Khay den\ASMR\V299\V299-k2.mp4,4:50
400,\\MINGSEO2\Khay den\ASMR\V300\V300-k1.mp4,4:28
401,\\MINGSEO2\Khay den\ASMR\V301\V301-k2.mp4,4:30
399,\\MINGSEO2\Khay den\ASMR\V3\v3.mp4,6:24
403,\\MINGSEO2\Khay den\ASMR\V303\V303-sua.mp4,4:37
404,\\MINGSEO2\Khay den\ASMR\V304\V304-sua.mp4,5:05
402,\\MINGSEO2\Khay den\ASMR\V302\V302-new2.mp4,4:59
406,\\MINGSEO2\Khay den\ASMR\V306\V306-k1.mp4,3:47
405,\\MINGSEO2\Khay den\ASMR\V305\V305-sua.mp4,4:48
408,\\MINGSEO2\Khay den\ASMR\V308\V308-k1.mp4,3:21
409,\\MINGSEO2\Khay den\ASMR\V309\V309-k2.mp4,3:25
407,\\MINGSEO2\Khay den\ASMR\V307\V307-k2.mp4,3:17
412,\\MINGSEO2\Khay den\ASMR\V311\V311-k2.mp4,3:03
411,\\MINGSEO2\Khay den\ASMR\V310\V310-k1.mp4,3:34
410,\\MINGSEO2\Khay den\ASMR\V31\v31 sua lai.mp4,2:41
413,\\MINGSEO2\Khay den\ASMR\V312\V312-k2.mp4,3:56
415,\\MINGSEO2\Khay den\ASMR\V314\V314.H.mp4,5:18
417,\\MINGSEO2\Khay den\ASMR\V316\V316.H.mp4,3:46
419,\\MINGSEO2\Khay den\ASMR\V318\V318.H.mp4,4:29
414,\\MINGSEO2\Khay den\ASMR\V313\V313.H.mp4,3:14
416,\\MINGSEO2\Khay den\ASMR\V315\V315.H.mp4,4:27
418,\\MINGSEO2\Khay den\ASMR\V317\V317.H.mp4,3:54
420,\\MINGSEO2\Khay den\ASMR\V319\V319.H.mp4,4:00
422,\\MINGSEO2\Khay den\ASMR\V321\V321.H.mp4,2:40
423,\\MINGSEO2\Khay den\ASMR\V322\V322.H.mp4,4:11
421,\\MINGSEO2\Khay den\ASMR\V320\V320.H.mp4,2:30
424,\\MINGSEO2\Khay den\ASMR\V323\V323.H.mp4,3:33
425,\\MINGSEO2\Khay den\ASMR\V324\V324.H.mp4,6:05
426,\\MINGSEO2\Khay den\ASMR\V325\v325.mp4,5:26
427,\\MINGSEO2\Khay den\ASMR\V326\v326.mp4,5:52
428,\\MINGSEO2\Khay den\ASMR\V327\v327.mp4,5:29
429,\\MINGSEO2\Khay den\ASMR\V328\v328.mp4,2:06
433,\\MINGSEO2\Khay den\ASMR\V331\v331 sua lai.mp4,2:42
432,\\MINGSEO2\Khay den\ASMR\V330\v330.mp4,2:14
434,\\MINGSEO2\Khay den\ASMR\V332\v332.mp4,2:47
430,\\MINGSEO2\Khay den\ASMR\V329\v329.mp4,2:06
431,\\MINGSEO2\Khay den\ASMR\V32\v32b.mp4,3:00
435,\\MINGSEO2\Khay den\ASMR\V333\v333.mp4,2:58
438,\\MINGSEO2\Khay den\ASMR\V336\v336 sua lai.mp4,3:01
439,\\MINGSEO2\Khay den\ASMR\V337\v337.mp4,3:09
437,\\MINGSEO2\Khay den\ASMR\V335\v335.mp4,3:02
436,\\MINGSEO2\Khay den\ASMR\V334\v334.mp4,3:07
441,\\MINGSEO2\Khay den\ASMR\V339\V339.H.mp4,4:07
440,\\MINGSEO2\Khay den\ASMR\V338\v338.mp4,4:21
442,\\MINGSEO2\Khay den\ASMR\V33\v33b.mp4,7:09
443,\\MINGSEO2\Khay den\ASMR\V340\V340.H.mp4,4:35
444,\\MINGSEO2\Khay den\ASMR\V341\V341.H.mp4,3:55
445,\\MINGSEO2\Khay den\ASMR\V342\V342.H.mp4,2:49
447,\\MINGSEO2\Khay den\ASMR\V344\V344.h.mp4,4:44
446,\\MINGSEO2\Khay den\ASMR\V343\V343.H.mp4,2:52
448,\\MINGSEO2\Khay den\ASMR\V345\V345.H.mp4,5:13
450,\\MINGSEO2\Khay den\ASMR\V347\V347.H.mp4,4:46
451,\\MINGSEO2\Khay den\ASMR\V348\V348.H.mp4,4:43
449,\\MINGSEO2\Khay den\ASMR\V346\V346.H.mp4,5:27
452,\\MINGSEO2\Khay den\ASMR\V349\V349.H.mp4,4:45
454,\\MINGSEO2\Khay den\ASMR\V350\V350.H.mp4,3:33
456,\\MINGSEO2\Khay den\ASMR\V352\V352.H.mp4,3:54
455,\\MINGSEO2\Khay den\ASMR\V351\V351.H.mp4,3:46
457,\\MINGSEO2\Khay den\ASMR\V353\V353.H.mp4,4:58
459,\\MINGSEO2\Khay den\ASMR\V355\V355.H.mp4,4:38
453,\\MINGSEO2\Khay den\ASMR\V34\v34b.mp4,7:49
458,\\MINGSEO2\Khay den\ASMR\V354\V354.H.mp4,4:39
460,\\MINGSEO2\Khay den\ASMR\V356\V356.H.mp4,4:25
462,\\MINGSEO2\Khay den\ASMR\V358\V358.H.mp4,4:10
463,\\MINGSEO2\Khay den\ASMR\V359\V359.H (sua).mp4,2:44
461,\\MINGSEO2\Khay den\ASMR\V357\V357.H.mp4,4:07
465,\\MINGSEO2\Khay den\ASMR\V360\V360.H.mp4,2:41
467,\\MINGSEO2\Khay den\ASMR\V362\V362.H.mp4,2:58
466,\\MINGSEO2\Khay den\ASMR\V361\V361.H.mp4,2:50
464,\\MINGSEO2\Khay den\ASMR\V35\v35b.mp4,5:55
468,\\MINGSEO2\Khay den\ASMR\V363\V363.H.mp4,2:55
470,\\MINGSEO2\Khay den\ASMR\V365\V365.H.mp4,4:53
469,\\MINGSEO2\Khay den\ASMR\V364\V364.H.mp4,2:36
472,\\MINGSEO2\Khay den\ASMR\V367\V367.H.mp4,4:03
473,\\MINGSEO2\Khay den\ASMR\V368\V368.H.mp4,5:13
471,\\MINGSEO2\Khay den\ASMR\V366\V366.H.mp4,6:33
474,\\MINGSEO2\Khay den\ASMR\V369\V369.H.mp4,5:44
475,\\MINGSEO2\Khay den\ASMR\V36\v36b.mp4,6:43
476,\\MINGSEO2\Khay den\ASMR\V370\V370.H.mp4,2:09
477,\\MINGSEO2\Khay den\ASMR\V371\V371.H.mp4,2:11
478,\\MINGSEO2\Khay den\ASMR\V372\V372.H.mp4,3:34
479,\\MINGSEO2\Khay den\ASMR\V373\V373.H.mp4,3:09
481,\\MINGSEO2\Khay den\ASMR\V375\V375.H.mp4,2:51
480,\\MINGSEO2\Khay den\ASMR\V374\V374.H.mp4,2:55
482,\\MINGSEO2\Khay den\ASMR\V376\v376 sua lai.mp4,3:24
483,\\MINGSEO2\Khay den\ASMR\V377\v377 sua lai.mp4,3:00
485,\\MINGSEO2\Khay den\ASMR\V379\v379 sua lai.mp4,3:16
484,\\MINGSEO2\Khay den\ASMR\V378\v378 sua lai.mp4,3:15
487,\\MINGSEO2\Khay den\ASMR\V380\V380.H.mp4,2:58
488,\\MINGSEO2\Khay den\ASMR\V381\V381.H.mp4,3:06
486,\\MINGSEO2\Khay den\ASMR\V37\V37b.mp4,6:24
489,\\MINGSEO2\Khay den\ASMR\V382\V382.H.mp4,2:08
490,\\MINGSEO2\Khay den\ASMR\V383\V383.H.mp4,2:15
491,\\MINGSEO2\Khay den\ASMR\V384\V384.H.mp4,3:16
492,\\MINGSEO2\Khay den\ASMR\V385\V385.H.mp4,3:46
493,\\MINGSEO2\Khay den\ASMR\V386\V386.H.mp4,4:00
495,\\MINGSEO2\Khay den\ASMR\V38\v38b.mp4,6:11
494,\\MINGSEO2\Khay den\ASMR\V389\V389.H.mp4,3:57
496,\\MINGSEO2\Khay den\ASMR\V39\v39b.mp4,8:20
497,\\MINGSEO2\Khay den\ASMR\V40\v40b.mp4,6:50
498,\\MINGSEO2\Khay den\ASMR\V41\v41b.mp4,7:02
501,\\MINGSEO2\Khay den\ASMR\V44\v44b.mp4,7:20
500,\\MINGSEO2\Khay den\ASMR\V43\v43b.mp4,6:20
499,\\MINGSEO2\Khay den\ASMR\V42\v42b.mp4,7:07
502,\\MINGSEO2\Khay den\ASMR\V45\v45b.mp4,6:19
503,\\MINGSEO2\Khay den\ASMR\V46\v46.mp4,6:52
504,\\MINGSEO2\Khay den\ASMR\V47\v47.mp4,7:21
506,\\MINGSEO2\Khay den\ASMR\V49\v49.mp4,6:46
505,\\MINGSEO2\Khay den\ASMR\V48\v48.mp4,6:44
507,\\MINGSEO2\Khay den\ASMR\V50\v50.mp4,7:40
508,\\MINGSEO2\Khay den\ASMR\V51\v51 sua lai 2.mp4,7:12
510,\\MINGSEO2\Khay den\ASMR\V53\v53 sửa lại.mp4,6:16
509,\\MINGSEO2\Khay den\ASMR\V52\v52 sửa lại.mp4,6:15
511,\\MINGSEO2\Khay den\ASMR\V54\v54 sửa lại.mp4,6:40
512,\\MINGSEO2\Khay den\ASMR\V55\v55 sửa lại.mp4,5:48
513,\\MINGSEO2\Khay den\ASMR\V56\v56.mp4,7:07
514,\\MINGSEO2\Khay den\ASMR\V57\v57.mp4,6:38
515,\\MINGSEO2\Khay den\ASMR\V58\v58.mp4,5:53
516,\\MINGSEO2\Khay den\ASMR\V59\v59.mp4,5:50
517,\\MINGSEO2\Khay den\ASMR\V60\v60.mp4,2:27
519,\\MINGSEO2\Khay den\ASMR\V62\v62.mp4,5:56
518,\\MINGSEO2\Khay den\ASMR\V61\v61.mp4,2:47
521,\\MINGSEO2\Khay den\ASMR\V64\v64.mp4,5:53
520,\\MINGSEO2\Khay den\ASMR\V63\v63.mp4,5:36
522,\\MINGSEO2\Khay den\ASMR\V65\v65.mp4,5:54
523,\\MINGSEO2\Khay den\ASMR\V66\v66 sua lai 2.mp4,6:27
524,\\MINGSEO2\Khay den\ASMR\V67\v67 sua lại âm 2.mp4,5:46
525,\\MINGSEO2\Khay den\ASMR\V68\v68.mp4,6:14
527,\\MINGSEO2\Khay den\ASMR 2.0\6EE\v6EE.mp4,5:55
526,\\MINGSEO2\Khay den\ASMR\V69\v69.mp4,6:12
528,\\MINGSEO2\Khay den\ASMR\V70\v70.mp4,4:09
529,\\MINGSEO2\Khay den\ASMR\V71\v71.mp4,4:28
530,\\MINGSEO2\Khay den\ASMR\V72\v72 sua lai.mp4,4:54
531,\\MINGSEO2\Khay den\ASMR\V73\v73 sua lai.mp4,5:04
532,\\MINGSEO2\Khay den\ASMR\V74\v74.mp4,2:41
533,\\MINGSEO2\Khay den\ASMR\V75\v75.mp4,3:01
535,\\MINGSEO2\Khay den\ASMR\V77\v77.mp4,3:15
534,\\MINGSEO2\Khay den\ASMR\V76\v76.mp4,2:35
536,\\MINGSEO2\Khay den\ASMR\V78\v78 ren phóng to hình.mp4,3:11
537,\\MINGSEO2\Khay den\ASMR\V79\v79.mp4,3:36
539,\\MINGSEO2\Khay den\ASMR\V81\v81.mp4,4:45
538,\\MINGSEO2\Khay den\ASMR\V80\v80.mp4,4:05
541,\\MINGSEO2\Khay den\ASMR\V83\v83.mp4,5:04
540,\\MINGSEO2\Khay den\ASMR\V82\v82 sua lai.mp4,4:00
542,\\MINGSEO2\Khay den\ASMR\V84\v84.mp4,5:12
545,\\MINGSEO2\Khay den\ASMR\V87\v87.mp4,3:07
543,\\MINGSEO2\Khay den\ASMR\V85\v85.mp4,2:26
544,\\MINGSEO2\Khay den\ASMR\V86\v86.mp4,3:02
546,\\MINGSEO2\Khay den\ASMR\V88\v88.mp4,3:19
547,\\MINGSEO2\Khay den\ASMR\V89\v89.mp4,3:49
548,\\MINGSEO2\Khay den\ASMR\V90\v90.mp4,3:17
549,\\MINGSEO2\Khay den\ASMR\V91\V91.mp4,3:15
551,\\MINGSEO2\Khay den\ASMR\V93\v93.mp4,3:16
550,\\MINGSEO2\Khay den\ASMR\V92\v92.mp4,3:33
552,\\MINGSEO2\Khay den\ASMR\V94\v94.mp4,3:02
553,\\MINGSEO2\Khay den\ASMR\V95\v95.mp4,3:12
554,\\MINGSEO2\Khay den\ASMR\V96\v96.mp4,3:36
555,\\MINGSEO2\Khay den\ASMR\V97\v97.mp4,3:04
557,\\MINGSEO2\Khay den\ASMR\V99\V99.mp4,3:13
556,\\MINGSEO2\Khay den\ASMR\V98\v98.mp4,3:08
558,\\MINGSEO2\Khay den\ASMR\V4\vid v4.mp4,4:34
561,\\MINGSEO2\Khay den\ASMR\V7\vid v7.mp4,4:00
559,\\MINGSEO2\Khay den\ASMR\V5\vid v5.mp4,4:19
560,\\MINGSEO2\Khay den\ASMR\V6\vid v6.mp4,4:00
562,\\MINGSEO2\Khay den\ASMR\V8\vid v8.mp4,4:26
